Region;Brott;År;Period;Antal;/100 000 inv
Eksjö kommun;Stöldbrott;2016 prel.;Sep;47;280;
Eksjö kommun;Bilbrott;2016 prel.;Sep;14;83;
Eksjö kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;23;137;
Eksjö kommun;Vissa trafikbrott;2016 prel.;Sep;7;42;
Eksjö kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;9;54;
Eksjö kommun;Vapenbrott;2016 prel.;Sep;3;18;
Emmaboda kommun;Totalt antal brott;2016 prel.;Sep;93;1023;
Emmaboda kommun;Våldsbrott ;2016 prel.;Sep;28;308;
Emmaboda kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;7;77;
Emmaboda kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;2;22;
Emmaboda kommun;Stöldbrott;2016 prel.;Sep;32;352;
Emmaboda kommun;Bilbrott;2016 prel.;Sep;12;132;
Emmaboda kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;11;121;
Emmaboda kommun;Vissa trafikbrott;2016 prel.;Sep;4;44;
Emmaboda kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;0;0;
Emmaboda kommun;Vapenbrott;2016 prel.;Sep;0;0;
Enköping kommun;Totalt antal brott;2016 prel.;Sep;396;945;
Enköping kommun;Våldsbrott ;2016 prel.;Sep;31;74;
Enköping kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;33;79;
Enköping kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;1;2;
Enköping kommun;Stöldbrott;2016 prel.;Sep;134;320;
Enköping kommun;Bilbrott;2016 prel.;Sep;22;53;
Enköping kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;34;81;
Enköping kommun;Vissa trafikbrott;2016 prel.;Sep;60;143;
Enköping kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;94;224;
Enköping kommun;Vapenbrott;2016 prel.;Sep;4;10;
Eskilstuna kommun;Totalt antal brott;2016 prel.;Sep;1385;1357;
Eskilstuna kommun;Våldsbrott ;2016 prel.;Sep;159;156;
Eskilstuna kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;201;197;
Eskilstuna kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;8;8;
Eskilstuna kommun;Stöldbrott;2016 prel.;Sep;395;387;
Eskilstuna kommun;Bilbrott;2016 prel.;Sep;91;89;
Eskilstuna kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;249;244;
Eskilstuna kommun;Vissa trafikbrott;2016 prel.;Sep;75;73;
Eskilstuna kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;151;148;
Eskilstuna kommun;Vapenbrott;2016 prel.;Sep;18;18;
Eslöv kommun;Totalt antal brott;2016 prel.;Sep;334;1030;
Eslöv kommun;Våldsbrott ;2016 prel.;Sep;27;83;
Eslöv kommun;Hot-, kränknings- och frihetsbrott;2016 prel.;Sep;42;129;
Eslöv kommun;Vårdslöshet- och vållandebrott;2016 prel.;Sep;2;6;
Eslöv kommun;Stöldbrott;2016 prel.;Sep;117;361;
Eslöv kommun;Bilbrott;2016 prel.;Sep;39;120;
Eslöv kommun;Skadegörelsebrott (inkl. mordbrand);2016 prel.;Sep;45;139;
Eslöv kommun;Vissa trafikbrott;2016 prel.;Sep;31;96;
Eslöv kommun;Alkohol- och narkotikabrott;2016 prel.;Sep;35;108;
Eslöv kommun;Vapenbrott;2016 prel.;Sep;6;18;
