Region;Brott;År;Period;Antal;/100 000 inv
Enköping kommun;Alkohol- och narkotikabrott;2015;Feb;127;306;
Enköping kommun;Vapenbrott;2015;Feb;3;7;
Eskilstuna kommun;Totalt antal brott;2015;Feb;992;977;
Eskilstuna kommun;Våldsbrott ;2015;Feb;122;120;
Eskilstuna kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;149;147;
Eskilstuna kommun;Vårdslöshet- och vållandebrott;2015;Feb;5;5;
Eskilstuna kommun;Stöldbrott;2015;Feb;252;248;
Eskilstuna kommun;Bilbrott;2015;Feb;50;49;
Eskilstuna kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;100;99;
Eskilstuna kommun;Vissa trafikbrott;2015;Feb;89;88;
Eskilstuna kommun;Alkohol- och narkotikabrott;2015;Feb;189;186;
Eskilstuna kommun;Vapenbrott;2015;Feb;24;24;
Eslöv kommun;Totalt antal brott;2015;Feb;293;907;
Eslöv kommun;Våldsbrott ;2015;Feb;20;62;
Eslöv kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;50;155;
Eslöv kommun;Vårdslöshet- och vållandebrott;2015;Feb;2;6;
Eslöv kommun;Stöldbrott;2015;Feb;108;334;
Eslöv kommun;Bilbrott;2015;Feb;17;53;
Eslöv kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;32;99;
Eslöv kommun;Vissa trafikbrott;2015;Feb;18;56;
Eslöv kommun;Alkohol- och narkotikabrott;2015;Feb;35;108;
Eslöv kommun;Vapenbrott;2015;Feb;7;22;
Essunga kommun;Totalt antal brott;2015;Feb;45;809;
Essunga kommun;Våldsbrott ;2015;Feb;3;54;
Essunga kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;5;90;
Essunga kommun;Vårdslöshet- och vållandebrott;2015;Feb;0;0;
Essunga kommun;Stöldbrott;2015;Feb;17;306;
Essunga kommun;Bilbrott;2015;Feb;5;90;
Essunga kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;2;36;
Essunga kommun;Vissa trafikbrott;2015;Feb;3;54;
Essunga kommun;Alkohol- och narkotikabrott;2015;Feb;7;126;
Essunga kommun;Vapenbrott;2015;Feb;4;72;
Fagersta kommun;Totalt antal brott;2015;Feb;135;1022;
Fagersta kommun;Våldsbrott ;2015;Feb;10;76;
Fagersta kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;16;121;
Fagersta kommun;Vårdslöshet- och vållandebrott;2015;Feb;3;23;
Fagersta kommun;Stöldbrott;2015;Feb;36;273;
Fagersta kommun;Bilbrott;2015;Feb;9;68;
Fagersta kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;9;68;
Fagersta kommun;Vissa trafikbrott;2015;Feb;19;144;
Fagersta kommun;Alkohol- och narkotikabrott;2015;Feb;33;250;
Fagersta kommun;Vapenbrott;2015;Feb;3;23;
Falkenberg kommun;Totalt antal brott;2015;Feb;340;796;
Falkenberg kommun;Våldsbrott ;2015;Feb;27;63;
Falkenberg kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;36;84;
Falkenberg kommun;Vårdslöshet- och vållandebrott;2015;Feb;4;9;
Falkenberg kommun;Stöldbrott;2015;Feb;135;316;
Falkenberg kommun;Bilbrott;2015;Feb;30;70;
Falkenberg kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;24;56;
Falkenberg kommun;Vissa trafikbrott;2015;Feb;31;73;
Falkenberg kommun;Alkohol- och narkotikabrott;2015;Feb;44;103;
Falkenberg kommun;Vapenbrott;2015;Feb;2;5;
Falköping kommun;Totalt antal brott;2015;Feb;219;677;
Falköping kommun;Våldsbrott ;2015;Feb;17;53;
Falköping kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;38;117;
Falköping kommun;Vårdslöshet- och vållandebrott;2015;Feb;1;3;
Falköping kommun;Stöldbrott;2015;Feb;64;198;
Falköping kommun;Bilbrott;2015;Feb;18;56;
Falköping kommun;Skadegörelsebrott (inkl. mordbrand);2015;Feb;23;71;
Falköping kommun;Vissa trafikbrott;2015;Feb;21;65;
Falköping kommun;Alkohol- och narkotikabrott;2015;Feb;30;93;
Falköping kommun;Vapenbrott;2015;Feb;2;6;
Falun kommun;Totalt antal brott;2015;Feb;398;699;
Falun kommun;Våldsbrott ;2015;Feb;26;46;
Falun kommun;Hot-, kränknings- och frihetsbrott;2015;Feb;52;91;
Falun kommun;Vårdslöshet- och vållandebrott;2015;Feb;6;11;
Falun kommun;Stöldbrott;2015;Feb;163;286;
Falun kommun;Bilbrott;2015;Feb;42;74;
