Region;Brott;År;Period;Antal;/100 000 inv
Degerfors kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;11;116;
Degerfors kommun;Vissa trafikbrott;2014;Aug;7;74;
Degerfors kommun;Alkohol- och narkotikabrott;2014;Aug;3;32;
Degerfors kommun;Vapenbrott;2014;Aug;1;11;
Dorotea kommun;Totalt antal brott;2014;Aug;16;580;
Dorotea kommun;Våldsbrott ;2014;Aug;1;36;
Dorotea kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;0;0;
Dorotea kommun;Vårdslöshet- och vållandebrott;2014;Aug;1;36;
Dorotea kommun;Stöldbrott;2014;Aug;12;435;
Dorotea kommun;Bilbrott;2014;Aug;2;73;
Dorotea kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;1;36;
Dorotea kommun;Vissa trafikbrott;2014;Aug;0;0;
Dorotea kommun;Alkohol- och narkotikabrott;2014;Aug;0;0;
Dorotea kommun;Vapenbrott;2014;Aug;0;0;
Eda kommun;Totalt antal brott;2014;Aug;122;1446;
Eda kommun;Våldsbrott ;2014;Aug;6;71;
Eda kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;22;261;
Eda kommun;Vårdslöshet- och vållandebrott;2014;Aug;0;0;
Eda kommun;Stöldbrott;2014;Aug;31;367;
Eda kommun;Bilbrott;2014;Aug;4;47;
Eda kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;7;83;
Eda kommun;Vissa trafikbrott;2014;Aug;24;284;
Eda kommun;Alkohol- och narkotikabrott;2014;Aug;22;261;
Eda kommun;Vapenbrott;2014;Aug;5;59;
Ekerö kommun;Totalt antal brott;2014;Aug;176;663;
Ekerö kommun;Våldsbrott ;2014;Aug;8;30;
Ekerö kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;18;68;
Ekerö kommun;Vårdslöshet- och vållandebrott;2014;Aug;2;8;
Ekerö kommun;Stöldbrott;2014;Aug;75;283;
Ekerö kommun;Bilbrott;2014;Aug;15;57;
Ekerö kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;26;98;
Ekerö kommun;Vissa trafikbrott;2014;Aug;9;34;
Ekerö kommun;Alkohol- och narkotikabrott;2014;Aug;12;45;
Ekerö kommun;Vapenbrott;2014;Aug;1;4;
Eksjö kommun;Totalt antal brott;2014;Aug;194;1174;
Eksjö kommun;Våldsbrott ;2014;Aug;18;109;
Eksjö kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;46;278;
Eksjö kommun;Vårdslöshet- och vållandebrott;2014;Aug;0;0;
Eksjö kommun;Stöldbrott;2014;Aug;63;381;
Eksjö kommun;Bilbrott;2014;Aug;10;60;
Eksjö kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;12;73;
Eksjö kommun;Vissa trafikbrott;2014;Aug;10;60;
Eksjö kommun;Alkohol- och narkotikabrott;2014;Aug;24;145;
Eksjö kommun;Vapenbrott;2014;Aug;2;12;
Emmaboda kommun;Totalt antal brott;2014;Aug;65;723;
Emmaboda kommun;Våldsbrott ;2014;Aug;3;33;
Emmaboda kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;15;167;
Emmaboda kommun;Vårdslöshet- och vållandebrott;2014;Aug;1;11;
Emmaboda kommun;Stöldbrott;2014;Aug;32;356;
Emmaboda kommun;Bilbrott;2014;Aug;6;67;
Emmaboda kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;7;78;
Emmaboda kommun;Vissa trafikbrott;2014;Aug;2;22;
Emmaboda kommun;Alkohol- och narkotikabrott;2014;Aug;2;22;
Emmaboda kommun;Vapenbrott;2014;Aug;3;33;
Enköping kommun;Totalt antal brott;2014;Aug;394;963;
Enköping kommun;Våldsbrott ;2014;Aug;21;51;
Enköping kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;34;83;
Enköping kommun;Vårdslöshet- och vållandebrott;2014;Aug;1;2;
Enköping kommun;Stöldbrott;2014;Aug;124;303;
Enköping kommun;Bilbrott;2014;Aug;23;56;
Enköping kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;28;68;
Enköping kommun;Vissa trafikbrott;2014;Aug;60;147;
Enköping kommun;Alkohol- och narkotikabrott;2014;Aug;114;279;
Enköping kommun;Vapenbrott;2014;Aug;4;10;
Eskilstuna kommun;Totalt antal brott;2014;Aug;1417;1412;
Eskilstuna kommun;Våldsbrott ;2014;Aug;166;165;
Eskilstuna kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;188;187;
Eskilstuna kommun;Vårdslöshet- och vållandebrott;2014;Aug;8;8;
Eskilstuna kommun;Stöldbrott;2014;Aug;587;585;
Eskilstuna kommun;Bilbrott;2014;Aug;147;147;
Eskilstuna kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;174;173;
Eskilstuna kommun;Vissa trafikbrott;2014;Aug;52;52;
Eskilstuna kommun;Alkohol- och narkotikabrott;2014;Aug;121;121;
Eskilstuna kommun;Vapenbrott;2014;Aug;24;24;
Eslöv kommun;Totalt antal brott;2014;Aug;395;1232;
Eslöv kommun;Våldsbrott ;2014;Aug;19;59;
Eslöv kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;61;190;
Eslöv kommun;Vårdslöshet- och vållandebrott;2014;Aug;3;9;
Eslöv kommun;Stöldbrott;2014;Aug;185;577;
Eslöv kommun;Bilbrott;2014;Aug;48;150;
Eslöv kommun;Skadegörelsebrott (inkl. mordbrand);2014;Aug;55;172;
Eslöv kommun;Vissa trafikbrott;2014;Aug;26;81;
Eslöv kommun;Alkohol- och narkotikabrott;2014;Aug;21;66;
Eslöv kommun;Vapenbrott;2014;Aug;0;0;
Essunga kommun;Totalt antal brott;2014;Aug;21;381;
Essunga kommun;Våldsbrott ;2014;Aug;0;0;
Essunga kommun;Hot-, kränknings- och frihetsbrott;2014;Aug;0;0;
Essunga kommun;Vårdslöshet- och vållandebrott;2014;Aug;1;18;
Essunga kommun;Stöldbrott;2014;Aug;6;109;
Essunga kommun;Bilbrott;2014;Aug;2;36;
