Region;Brott;År;Period;Antal;/100 000 inv
Enköping kommun;Alkohol- och narkotikabrott;2014;Jun;137;335;
Enköping kommun;Vapenbrott;2014;Jun;2;5;
Eskilstuna kommun;Totalt antal brott;2014;Jun;1301;1297;
Eskilstuna kommun;Våldsbrott ;2014;Jun;131;131;
Eskilstuna kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;156;155;
Eskilstuna kommun;Vårdslöshet- och vållandebrott;2014;Jun;5;5;
Eskilstuna kommun;Stöldbrott;2014;Jun;511;509;
Eskilstuna kommun;Bilbrott;2014;Jun;102;102;
Eskilstuna kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;157;156;
Eskilstuna kommun;Vissa trafikbrott;2014;Jun;84;84;
Eskilstuna kommun;Alkohol- och narkotikabrott;2014;Jun;161;160;
Eskilstuna kommun;Vapenbrott;2014;Jun;19;19;
Eslöv kommun;Totalt antal brott;2014;Jun;321;1002;
Eslöv kommun;Våldsbrott ;2014;Jun;25;78;
Eslöv kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;49;153;
Eslöv kommun;Vårdslöshet- och vållandebrott;2014;Jun;2;6;
Eslöv kommun;Stöldbrott;2014;Jun;144;449;
Eslöv kommun;Bilbrott;2014;Jun;41;128;
Eslöv kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;37;115;
Eslöv kommun;Vissa trafikbrott;2014;Jun;21;66;
Eslöv kommun;Alkohol- och narkotikabrott;2014;Jun;20;62;
Eslöv kommun;Vapenbrott;2014;Jun;1;3;
Essunga kommun;Totalt antal brott;2014;Jun;27;489;
Essunga kommun;Våldsbrott ;2014;Jun;1;18;
Essunga kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;5;91;
Essunga kommun;Vårdslöshet- och vållandebrott;2014;Jun;0;0;
Essunga kommun;Stöldbrott;2014;Jun;12;218;
Essunga kommun;Bilbrott;2014;Jun;3;54;
Essunga kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;3;54;
Essunga kommun;Vissa trafikbrott;2014;Jun;5;91;
Essunga kommun;Alkohol- och narkotikabrott;2014;Jun;2;36;
Essunga kommun;Vapenbrott;2014;Jun;0;0;
Fagersta kommun;Totalt antal brott;2014;Jun;160;1231;
Fagersta kommun;Våldsbrott ;2014;Jun;18;138;
Fagersta kommun;Hot-, kränknings- och frihetsbrott;2014;Jun;27;208;
Fagersta kommun;Vårdslöshet- och vållandebrott;2014;Jun;0;0;
Fagersta kommun;Stöldbrott;2014;Jun;63;485;
Fagersta kommun;Bilbrott;2014;Jun;9;69;
Fagersta kommun;Skadegörelsebrott (inkl. mordbrand);2014;Jun;20;154;
Fagersta kommun;Vissa trafikbrott;2014;Jun;4;31;
